t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
4.000000199996827988e+00,8.819924328347061859e-01,8.940286696439833092e-01,1.965345702361367686e-01,8.815985881291289461e-01,-2.209555629073983729e-01,1.185333784614319708e+00,3.520317765840426660e-01,-4.922736801926979044e-01,8.505207532614578181e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000209996670009e+00,1.058312159276378228e+00,8.498375548529831791e-01,4.336013390121505884e-01,9.520049469661994168e-01,-3.194103038685966456e-01,1.355437943771683917e+00,1.425249221999709270e-01,-2.889085090409433398e-01,7.197891285584152588e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400000219996511142e+00,1.248713158189516337e+00,7.859554908852114385e-01,7.046889413206518515e-01,9.805099328314201834e-01,-3.771920085658245769e-01,1.499395776681144099e+00,-2.892646442756195424e-01,6.299690259941582993e-02,7.072828024774610034e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000229996352274e+00,1.444815154560744164e+00,7.105170854001864322e-01,1.004568111650600448e+00,9.226570010836957492e-01,-3.645926274159823621e-01,1.640852344249352335e+00,-8.568811288197095699e-01,6.385933670054407818e-01,6.450822994159076673e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000239996194296e+00,1.629346564003907094e+00,6.375985562711214971e-01,1.332738596908734197e+00,7.512807667510785770e-01,-2.368739476290618318e-01,1.769868810583254515e+00,-1.376740793900349091e+00,1.188903302236558268e+00,5.931813548830471294e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000249996035429e+00,1.779602724866811148e+00,5.902237643766070629e-01,1.686712376723792595e+00,4.759325942038191148e-01,9.067247070942935187e-04,1.888505087491583412e+00,-1.415909729111802129e+00,1.733103123444835081e+00,2.949564059668425275e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000259995876561e+00,1.874789248466825375e+00,5.904051093270930028e-01,2.064413413106860773e+00,1.927506342225859537e-01,3.475273667268176658e-01,1.947496371634469314e+00,-4.247033137061605457e-01,2.307690450568475882e+00,-6.081471049500164483e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.400000269995717694e+00,1.913339377238818528e+00,6.599105861476750601e-01,2.453912706908409458e+00,1.078099672343880711e-01,8.090654799170513556e-01,1.825866944563091288e+00,2.234547038834188815e+00,-4.378025554341403169e-01,-2.246772009171251749e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000279995559715e+00,1.934901371763778410e+00,8.217236902216118466e-01,2.819086114079407679e+00,5.547193973463419026e-01,7.215049644522671946e-01,1.780931502132930166e+00,3.866223596161758813e+00,-2.809213793675830129e+00,-1.469909240127775574e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000289995400848e+00,2.045845256780153054e+00,9.660246903270004459e-01,3.175272432315025650e+00,1.327964155240316524e+00,1.596621776254087688e-01,1.486949639408515544e+00,2.784090966822085456e+00,-7.183548925209102265e-01,-4.090575018797570905e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000299995241981e+00,2.311438101107647025e+00,9.979571274486787047e-01,3.472662375065989959e+00,1.884782376445201635e+00,1.599119193779172457e-02,6.688345947439000572e-01,5.647710536472868581e-01,3.806714830720848153e-01,-3.225710159639682217e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000309995084002e+00,2.688394595244212315e+00,1.001155365996146518e+00,3.606429300703009488e+00,1.997736592822279889e+00,9.212549235886315080e-02,2.369253055937358549e-02,-8.948032002692357656e-01,5.463070378505320290e-01,-2.059858203195959359e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000319994925135e+00,3.087941933785717463e+00,1.019580465389159363e+00,3.611167807051805845e+00,1.818775943820542640e+00,2.013869053919532803e-01,-3.882791306780735696e-01,-1.774280507870388934e+00,2.214636236053641738e-01,-1.994820761187402480e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000329994766268e+00,3.451697140737297165e+00,1.059857848481387199e+00,3.533511977033461093e+00,1.463919824503941314e+00,2.456796323276272398e-01,-7.872433028634453489e-01,-2.205956302467258379e+00,-9.387241939518053968e-02,-1.787562682051781149e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000339994608289e+00,3.744481120277051378e+00,1.108993777403670000e+00,3.376063308588464373e+00,1.022728541951276382e+00,2.269051475098818327e-01,-1.144755857149144962e+00,-2.268042043555530629e+00,-3.991156263286524397e-01,-1.595159132406204661e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
