t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
5.400000269999818414e+00,-7.731394161507265661e-01,-3.691447090568421019e-01,9.525723209748874210e-01,1.574281262025834183e+00,1.232601199144607529e+00,4.829939846397231229e-02,-1.239890324575450148e-01,1.433204972808637123e-01,-6.973178594991771284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000279999811426e+00,-4.582831480027575455e-01,-1.226244569019169783e-01,9.622322011506755368e-01,1.549483454294435791e+00,1.261265300033984182e+00,-9.116418040903698228e-02,2.427909924511511552e-01,-2.937795689026102552e-01,3.793206813241528086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000289999804437e+00,-1.483864416490462412e-01,1.296286157175244313e-01,9.439993641572270722e-01,1.598041655212574241e+00,1.202509383315668368e+00,-1.530004035100216049e-02,5.037422737462454725e-01,-7.574904461337519379e-01,5.635181605384252945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000299999797448e+00,1.712219053738744667e-01,3.701305044057437987e-01,9.409393559340262225e-01,1.698790114999242817e+00,1.051011286514018650e+00,9.740359739186070509e-02,6.092321661204624927e-01,-1.125821649940034641e+00,-2.015621987495883616e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.200000309999791348e+00,5.109799453616126197e-01,5.803327722186530924e-01,9.604200763864338963e-01,1.820636554315652855e+00,8.258469452678027789e-01,5.709115562632237351e-02,-1.617511628207334851e-01,-1.783630713993853645e+00,-2.413395334382238133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.400000319999784359e+00,8.751072744310968154e-01,7.455021695306779383e-01,9.718383080826089593e-01,1.788286320133995799e+00,4.691207846327369313e-01,8.823246525283967232e-03,-1.532478934991969410e+00,-2.764828516389094659e+00,-2.180584058481972731e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600000329999777371e+00,1.232764556340746998e+00,8.393263311484298050e-01,9.736029574758990890e-01,1.481790517810822827e+00,-8.384494629334846016e-02,-3.478843682493815842e-02,-2.442193463323941938e+00,-3.516771507237788974e+00,-2.635699561406134594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800000339999771271e+00,1.529122674720807096e+00,8.225573410513112860e-01,9.666452697630264490e-01,9.933518007241162184e-01,-7.871992829085976418e-01,-8.750243068875858399e-02,-2.646179268392511830e+00,-3.247274025342856696e+00,-5.068261552598674058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000349999764282e+00,1.727793044799141642e+00,6.651174765976041181e-01,9.491447827502512702e-01,4.641159205838390478e-01,-1.436654120449887495e+00,-1.888676668089901978e-01,-2.811680688323658028e+00,-1.671685146345736950e+00,-1.742448704899298151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.200000359999757293e+00,1.820616233557065922e+00,3.777866381410949215e-01,9.113712474997772706e-01,-9.822024519768050854e-02,-1.770991166435875064e+00,-2.237166426494235916e-01,-3.105049017312578208e+00,7.490483092501178941e-01,4.873263241367752352e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
